year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,11,13,1111,1114,-3,1358,1407,-9,UA,249,N470UA,EWR,TPA,141,997,11,14,2013-11-13T16:00:00Z
2013,2,28,843,827,16,1313,1316,-3,B6,403,N597JB,JFK,SJU,193,1598,8,27,2013-02-28T13:00:00Z
2013,7,9,729,731,-2,917,920,-3,EV,5814,N12540,EWR,CMH,73,463,7,31,2013-07-09T11:00:00Z
2013,12,29,1918,1851,27,2156,2226,-30,UA,362,N801UA,EWR,SNA,315,2434,18,51,2013-12-29T23:00:00Z
2013,10,14,1957,2000,-3,2113,2132,-19,UA,695,N849UA,LGA,ORD,111,733,20,0,2013-10-15T00:00:00Z
2013,8,29,1248,1256,-8,1352,1420,-28,EV,4109,N16911,EWR,BNA,103,748,12,56,2013-08-29T16:00:00Z
2013,3,12,853,900,-7,1014,1039,-25,UA,544,N847UA,LGA,ORD,113,733,9,0,2013-03-12T13:00:00Z
2013,12,26,1725,1729,-4,2012,2035,-23,UA,1109,N17139,EWR,MCO,149,937,17,29,2013-12-26T22:00:00Z
2013,3,27,1811,1815,-4,2032,2045,-13,DL,926,N305DQ,EWR,ATL,108,746,18,15,2013-03-27T22:00:00Z
2013,12,11,658,700,-2,847,837,10,UA,1051,N24706,LGA,ORD,137,733,7,0,2013-12-11T12:00:00Z
2013,8,1,1410,1359,11,1630,1632,-2,DL,2247,N687DL,LGA,ATL,111,762,13,59,2013-08-01T17:00:00Z
2013,8,7,1556,1559,-3,1725,1739,-14,EV,5841,N14953,EWR,STL,130,872,15,59,2013-08-07T19:00:00Z
2013,11,12,756,800,-4,1111,1100,11,AA,33,N329AA,JFK,LAX,332,2475,8,0,2013-11-12T13:00:00Z
2013,2,1,1724,1725,-1,2027,2023,4,UA,1134,N14106,EWR,IAH,220,1400,17,25,2013-02-01T22:00:00Z
2013,9,10,537,545,-8,814,855,-41,AA,2243,N5EKAA,JFK,MIA,134,1089,5,45,2013-09-10T09:00:00Z
2013,11,29,1859,1900,-1,2348,2359,-11,AA,1029,N633AA,JFK,SJU,199,1598,19,0,2013-11-30T00:00:00Z
2013,2,15,1559,1600,-1,1822,1820,2,MQ,3985,N630MQ,JFK,CVG,110,589,16,0,2013-02-15T21:00:00Z
2013,8,18,2303,2225,38,2357,2330,27,EV,5258,N718EV,LGA,MHT,33,195,22,25,2013-08-19T02:00:00Z
2013,2,12,1818,1820,-2,2048,2114,-26,B6,711,N613JB,JFK,LAS,312,2248,18,20,2013-02-12T23:00:00Z
2013,11,8,847,853,-6,1148,1207,-19,UA,338,N437UA,EWR,IAH,210,1400,8,53,2013-11-08T13:00:00Z
2013,6,13,827,830,-3,1037,1015,22,MQ,3272,N722MQ,LGA,CLE,97,419,8,30,2013-06-13T12:00:00Z
2013,9,14,1025,1026,-1,1119,1130,-11,B6,518,N281JB,JFK,BOS,35,187,10,26,2013-09-14T14:00:00Z
2013,4,28,812,815,-3,1112,1115,-3,DL,1167,N303DQ,JFK,TPA,141,1005,8,15,2013-04-28T12:00:00Z
2013,12,24,2016,1530,286,2326,1915,251,AA,85,N374AA,JFK,SFO,341,2586,15,30,2013-12-24T20:00:00Z
2013,7,5,1924,1930,-6,2025,2051,-26,EV,5769,N832AS,LGA,IAD,44,229,19,30,2013-07-05T23:00:00Z
2013,7,10,822,825,-3,1044,1104,-20,DL,857,N384DA,JFK,SAN,293,2446,8,25,2013-07-10T12:00:00Z
2013,5,25,1619,1550,29,1855,1841,14,UA,1566,N39297,EWR,MCO,122,937,15,50,2013-05-25T19:00:00Z
2013,7,17,1751,1800,-9,2140,2130,10,B6,415,N591JB,JFK,SFO,321,2586,18,0,2013-07-17T22:00:00Z
2013,4,24,1724,1729,-5,2040,2105,-25,VX,193,N837VA,EWR,SFO,357,2565,17,29,2013-04-24T21:00:00Z
2013,1,7,1956,2000,-4,2256,2312,-16,B6,801,N648JB,JFK,FLL,149,1069,20,0,2013-01-08T01:00:00Z
2013,4,15,1936,1940,-4,2133,2147,-14,EV,4153,N16571,EWR,CLT,90,529,19,40,2013-04-15T23:00:00Z
2013,7,25,814,815,-1,1008,1030,-22,9E,3538,N917XJ,JFK,MSP,138,1029,8,15,2013-07-25T12:00:00Z
2013,2,26,1529,1535,-6,1825,1850,-25,AA,763,N3DBAA,LGA,DFW,206,1389,15,35,2013-02-26T20:00:00Z
2013,12,23,NA,1455,NA,NA,1625,NA,MQ,3425,N516MQ,JFK,DCA,NA,213,14,55,2013-12-23T19:00:00Z
2013,10,27,806,807,-1,1057,1057,0,UA,1154,N33284,EWR,TPA,142,997,8,7,2013-10-27T12:00:00Z
2013,5,2,1103,1110,-7,1343,1356,-13,DL,695,N331NW,JFK,MCO,122,944,11,10,2013-05-02T15:00:00Z
2013,11,15,1636,1645,-9,1750,1805,-15,EV,4409,N15912,EWR,ROC,43,246,16,45,2013-11-15T21:00:00Z
2013,12,27,1655,1659,-4,1947,2034,-47,B6,167,N523JB,JFK,OAK,327,2576,16,59,2013-12-27T21:00:00Z
2013,8,2,1156,1155,1,1417,1420,-3,WN,3074,N231WN,LGA,DEN,229,1620,11,55,2013-08-02T15:00:00Z
2013,12,17,1607,1510,57,1903,1835,28,AA,1327,N3ATAA,LGA,PBI,157,1035,15,10,2013-12-17T20:00:00Z
2013,4,14,1814,1820,-6,2055,2131,-36,AS,7,N526AS,EWR,SEA,317,2402,18,20,2013-04-14T22:00:00Z
2013,3,3,2023,1959,24,2210,2144,26,MQ,4423,N826MQ,JFK,RDU,74,427,19,59,2013-03-04T00:00:00Z
2013,7,11,1714,1705,9,2007,2020,-13,AA,1999,N3JWAA,EWR,MIA,143,1085,17,5,2013-07-11T21:00:00Z
2013,3,4,758,800,-2,947,1000,-13,B6,219,N283JB,JFK,CLT,82,541,8,0,2013-03-04T13:00:00Z
2013,2,13,2015,2000,15,2111,2101,10,EV,4437,N14902,EWR,ALB,32,143,20,0,2013-02-14T01:00:00Z
2013,4,6,1632,1636,-4,1820,1835,-15,EV,4411,N12924,EWR,MEM,142,946,16,36,2013-04-06T20:00:00Z
2013,10,7,1930,1834,56,2210,2135,35,9E,3325,N292PQ,JFK,DFW,181,1391,18,34,2013-10-07T22:00:00Z
2013,10,21,1924,1930,-6,2031,2049,-18,EV,5769,N909EV,LGA,IAD,47,229,19,30,2013-10-21T23:00:00Z
2013,12,6,2112,1838,154,105,2214,171,UA,389,N510UA,JFK,SFO,375,2586,18,38,2013-12-06T23:00:00Z
2013,7,25,1054,1100,-6,1330,1349,-19,DL,695,N984DL,JFK,MCO,131,944,11,0,2013-07-25T15:00:00Z
2013,2,8,NA,1300,NA,NA,1537,NA,DL,781,N393DA,LGA,ATL,NA,762,13,0,2013-02-08T18:00:00Z
2013,12,16,1300,1259,1,1550,1546,4,UA,1605,N76508,EWR,LAS,321,2227,12,59,2013-12-16T17:00:00Z
2013,9,21,1311,1312,-1,1559,1624,-25,B6,1639,N663JB,LGA,RSW,140,1080,13,12,2013-09-21T17:00:00Z
2013,6,22,553,600,-7,726,732,-6,EV,4108,N12167,EWR,RDU,65,416,6,0,2013-06-22T10:00:00Z
2013,12,18,1740,1630,70,1902,1805,57,EV,5293,N744EV,LGA,ORF,50,296,16,30,2013-12-18T21:00:00Z
2013,12,21,2153,2155,-2,2320,2334,-14,B6,985,N265JB,JFK,RDU,70,427,21,55,2013-12-22T02:00:00Z
2013,3,9,1601,1039,322,1835,1413,262,UA,569,N461UA,EWR,SFO,317,2565,10,39,2013-03-09T15:00:00Z
2013,5,8,851,811,40,957,921,36,EV,4696,N13968,EWR,MHT,38,209,8,11,2013-05-08T12:00:00Z
2013,6,17,821,806,15,1107,1109,-2,UA,1223,N73299,EWR,LAX,327,2454,8,6,2013-06-17T12:00:00Z
2013,4,1,1625,1545,40,1839,1803,36,DL,1942,N368NB,EWR,ATL,115,746,15,45,2013-04-01T19:00:00Z
2013,3,18,1057,1100,-3,1406,1414,-8,DL,1275,N3744F,JFK,SLC,292,1990,11,0,2013-03-18T15:00:00Z
2013,10,14,1246,1248,-2,1443,1450,-7,DL,1131,N315US,LGA,DTW,88,502,12,48,2013-10-14T16:00:00Z
2013,9,5,NA,1930,NA,NA,2110,NA,UA,1411,NA,EWR,ORD,NA,719,19,30,2013-09-05T23:00:00Z
2013,5,18,1140,1145,-5,1354,1340,14,MQ,4646,N500MQ,LGA,MSP,152,1020,11,45,2013-05-18T15:00:00Z
2013,1,4,1524,1530,-6,1712,1725,-13,MQ,4146,N679MQ,JFK,CMH,76,483,15,30,2013-01-04T20:00:00Z
2013,5,30,1701,1700,1,2130,2054,36,DL,329,N3764D,JFK,SJU,188,1598,17,0,2013-05-30T21:00:00Z
2013,8,31,1245,1255,-10,1415,1445,-30,MQ,3388,N810MQ,LGA,CMH,75,479,12,55,2013-08-31T16:00:00Z
2013,4,27,1117,1120,-3,1228,1300,-32,WN,1138,N768SW,LGA,MDW,109,725,11,20,2013-04-27T15:00:00Z
2013,12,18,1640,1635,5,1831,1825,6,AA,343,N558AA,LGA,ORD,124,733,16,35,2013-12-18T21:00:00Z
2013,2,5,1734,1730,4,2045,2050,-5,AA,543,N372AA,JFK,MIA,158,1089,17,30,2013-02-05T22:00:00Z
2013,12,22,2008,1725,163,2203,1915,168,WN,3069,N960WN,EWR,STL,152,872,17,25,2013-12-22T22:00:00Z
2013,6,8,848,853,-5,1109,1150,-41,UA,699,N828UA,EWR,SAN,299,2425,8,53,2013-06-08T12:00:00Z
2013,6,16,650,655,-5,803,815,-12,WN,428,N211WN,LGA,MKE,117,738,6,55,2013-06-16T10:00:00Z
2013,9,5,654,700,-6,1000,1010,-10,DL,1415,N396DA,JFK,SLC,269,1990,7,0,2013-09-05T11:00:00Z
2013,5,3,651,655,-4,954,935,19,AA,1815,N5DUAA,JFK,MCO,145,944,6,55,2013-05-03T10:00:00Z
2013,10,9,2030,1950,40,2244,2215,29,MQ,3662,N509MQ,LGA,ATL,101,762,19,50,2013-10-09T23:00:00Z
2013,3,12,905,900,5,1127,1120,7,EV,4689,N14204,EWR,MCI,165,1092,9,0,2013-03-12T13:00:00Z
2013,11,4,2053,2100,-7,2257,2245,12,MQ,3384,N8EGMQ,LGA,CLT,79,544,21,0,2013-11-05T02:00:00Z
2013,9,1,1531,1539,-8,1620,1648,-28,US,1714,N948UW,LGA,PHL,34,96,15,39,2013-09-01T19:00:00Z
2013,6,16,812,820,-8,1001,1042,-41,9E,4248,N8423C,JFK,CHS,85,636,8,20,2013-06-16T12:00:00Z
2013,7,13,1608,1541,27,1751,1742,9,EV,4270,N14173,EWR,GRR,83,605,15,41,2013-07-13T19:00:00Z
2013,10,20,635,640,-5,908,910,-2,US,495,N509AY,JFK,PHX,301,2153,6,40,2013-10-20T10:00:00Z
2013,8,23,1605,1559,6,1700,1721,-21,UA,1183,N37471,EWR,BOS,36,200,15,59,2013-08-23T19:00:00Z
2013,6,10,1645,1615,30,1904,1831,33,DL,1619,N925DL,LGA,MSP,146,1020,16,15,2013-06-10T20:00:00Z
2013,4,28,1523,1530,-7,1648,1710,-22,9E,4178,N8971A,JFK,ROC,47,264,15,30,2013-04-28T19:00:00Z
2013,4,1,601,600,1,754,756,-2,EV,5068,N753EV,EWR,DTW,88,488,6,0,2013-04-01T10:00:00Z
2013,6,30,727,730,-3,917,928,-11,DL,831,N948DL,LGA,DTW,84,502,7,30,2013-06-30T11:00:00Z
2013,4,13,903,905,-2,1307,1154,73,B6,57,N296JB,JFK,PBI,161,1028,9,5,2013-04-13T13:00:00Z
2013,4,2,1354,1355,-1,1639,1645,-6,B6,1783,N746JB,JFK,MCO,142,944,13,55,2013-04-02T17:00:00Z
2013,6,9,1649,1650,-1,1858,1919,-21,9E,3383,N908XJ,JFK,CVG,98,589,16,50,2013-06-09T20:00:00Z
2013,6,4,1553,1550,3,1741,1750,-9,UA,1290,N73278,LGA,CLE,66,419,15,50,2013-06-04T19:00:00Z
2013,5,29,1234,1200,34,1528,1505,23,AA,3,N338AA,JFK,LAX,332,2475,12,0,2013-05-29T16:00:00Z
2013,11,20,954,1000,-6,1053,1120,-27,US,2175,N752US,LGA,DCA,42,214,10,0,2013-11-20T15:00:00Z
2013,11,17,27,2106,201,118,2213,185,B6,2680,N354JB,EWR,BOS,32,200,21,6,2013-11-18T02:00:00Z
2013,11,7,1602,1512,50,1735,1641,54,EV,4502,N13949,EWR,BNA,132,748,15,12,2013-11-07T20:00:00Z
2013,3,23,709,700,9,826,825,1,WN,2127,N8317M,LGA,MDW,116,725,7,0,2013-03-23T11:00:00Z
2013,4,5,2117,2125,-8,2234,2235,-1,MQ,4660,N501MQ,LGA,BNA,104,764,21,25,2013-04-06T01:00:00Z
2013,6,18,818,818,0,1113,1134,-21,UA,1581,N37420,EWR,SEA,320,2402,8,18,2013-06-18T12:00:00Z
2013,6,17,1451,1455,-4,1744,1801,-17,B6,377,N599JB,LGA,FLL,146,1076,14,55,2013-06-17T18:00:00Z
2013,11,16,556,600,-4,735,719,16,EV,5747,N828AS,LGA,IAD,46,229,6,0,2013-11-16T11:00:00Z
2013,4,4,719,723,-4,1107,1020,47,UA,607,N563UA,EWR,IAH,217,1400,7,23,2013-04-04T11:00:00Z
2013,3,25,1845,1855,-10,1959,2043,-44,DL,1129,N337NB,LGA,PIT,52,335,18,55,2013-03-25T22:00:00Z
2013,11,29,1850,1900,-10,2058,2127,-29,9E,3519,N930XJ,LGA,MSY,155,1183,19,0,2013-11-30T00:00:00Z
2013,4,9,839,840,-1,944,1014,-30,9E,3432,N906XJ,JFK,DCA,40,213,8,40,2013-04-09T12:00:00Z
2013,6,1,748,756,-8,929,954,-25,EV,4297,N11150,EWR,DTW,77,488,7,56,2013-06-01T11:00:00Z
2013,11,1,2121,2106,15,1,2354,7,UA,475,N481UA,EWR,IAH,197,1400,21,6,2013-11-02T01:00:00Z
2013,5,24,808,810,-2,1025,1027,-2,9E,3538,N916XJ,JFK,MSP,147,1029,8,10,2013-05-24T12:00:00Z
2013,2,9,2358,2359,-1,434,436,-2,B6,727,N589JB,JFK,BQN,182,1576,23,59,2013-02-10T04:00:00Z
2013,5,9,915,920,-5,1246,1225,21,AA,1739,N574AA,EWR,DFW,207,1372,9,20,2013-05-09T13:00:00Z
2013,6,7,802,810,-8,1034,1049,-15,DL,1429,N638DL,JFK,LAS,284,2248,8,10,2013-06-07T12:00:00Z
2013,8,24,727,735,-8,941,1005,-24,AA,1949,N3DRAA,JFK,LAS,286,2248,7,35,2013-08-24T11:00:00Z
2013,10,21,2019,2022,-3,2235,2246,-11,B6,135,N592JB,JFK,PHX,289,2153,20,22,2013-10-22T00:00:00Z
2013,9,18,748,757,-9,1010,1022,-12,EV,4695,N11165,EWR,MSY,188,1167,7,57,2013-09-18T11:00:00Z
2013,1,25,1652,1502,110,1813,1615,118,EV,4571,N16571,EWR,PWM,49,284,15,2,2013-01-25T20:00:00Z
2013,12,30,1312,1315,-3,1507,1506,1,US,802,N191UW,EWR,CLT,95,529,13,15,2013-12-30T18:00:00Z
2013,4,13,2001,2000,1,2320,2325,-5,VX,415,N624VA,JFK,LAX,354,2475,20,0,2013-04-14T00:00:00Z
2013,12,14,1920,1715,125,NA,1850,NA,MQ,2949,N648MQ,JFK,BNA,NA,765,17,15,2013-12-14T22:00:00Z
2013,3,27,1843,1845,-2,2205,2210,-5,B6,171,N806JB,JFK,SMF,344,2521,18,45,2013-03-27T22:00:00Z
2013,12,25,2008,1839,89,2154,2028,86,9E,2908,N916XJ,JFK,BUF,61,301,18,39,2013-12-25T23:00:00Z
2013,5,26,1553,1555,-2,1723,1749,-26,B6,915,N247JB,JFK,ORD,118,740,15,55,2013-05-26T19:00:00Z
2013,10,9,1333,1330,3,1633,1632,1,B6,431,N652JB,LGA,SRQ,150,1047,13,30,2013-10-09T17:00:00Z
2013,7,2,1443,1435,8,1747,1749,-2,DL,1779,N958DL,LGA,FLL,164,1076,14,35,2013-07-02T18:00:00Z
2013,3,19,1618,1540,38,2002,1904,58,DL,2027,N377NW,JFK,FLL,172,1069,15,40,2013-03-19T19:00:00Z
2013,9,7,930,935,-5,1039,1055,-16,MQ,3611,N503MQ,EWR,ORD,107,719,9,35,2013-09-07T13:00:00Z
2013,5,30,1453,1455,-2,1759,1753,6,UA,572,N408UA,LGA,IAH,199,1416,14,55,2013-05-30T18:00:00Z
2013,5,19,2213,2121,52,56,2359,57,UA,939,N533UA,EWR,IAH,173,1400,21,21,2013-05-20T01:00:00Z
2013,12,8,1936,1859,37,2252,2150,62,B6,327,N632JB,EWR,MCO,146,937,18,59,2013-12-08T23:00:00Z
2013,5,31,635,640,-5,830,851,-21,EV,4122,N27190,EWR,SDF,99,642,6,40,2013-05-31T10:00:00Z
2013,11,19,1244,1245,-1,1526,1537,-11,B6,383,N534JB,JFK,MCO,136,944,12,45,2013-11-19T17:00:00Z
2013,10,18,641,645,-4,910,937,-27,B6,453,N552JB,JFK,PBI,136,1028,6,45,2013-10-18T10:00:00Z
2013,6,20,1923,1900,23,2211,2150,21,UA,1269,N76516,EWR,PBI,136,1023,19,0,2013-06-20T23:00:00Z
2013,9,8,1627,1625,2,1728,1745,-17,UA,215,N463UA,EWR,BOS,39,200,16,25,2013-09-08T20:00:00Z
2013,7,18,536,536,0,749,806,-17,UA,1591,N76288,EWR,IAH,176,1400,5,36,2013-07-18T09:00:00Z
2013,5,28,1426,1430,-4,1822,1845,-23,AA,1635,N5FNAA,JFK,SJU,193,1598,14,30,2013-05-28T18:00:00Z
2013,2,21,1712,1715,-3,2007,2040,-33,DL,1088,N3759,JFK,SAN,332,2446,17,15,2013-02-21T22:00:00Z
2013,3,17,1304,1313,-9,1450,1450,0,EV,4306,N12564,EWR,GSO,82,445,13,13,2013-03-17T17:00:00Z
2013,12,6,1718,1700,18,1917,1842,35,UA,689,N834UA,LGA,ORD,128,733,17,0,2013-12-06T22:00:00Z
2013,3,15,1659,1608,51,1844,1815,29,9E,3436,N605LR,JFK,RDU,68,427,16,8,2013-03-15T20:00:00Z
2013,12,6,625,600,25,745,717,28,EV,5716,N827AS,JFK,IAD,55,228,6,0,2013-12-06T11:00:00Z
2013,5,5,1622,1600,22,1746,1748,-2,9E,3459,N916XJ,JFK,BNA,102,765,16,0,2013-05-05T20:00:00Z
2013,11,17,754,755,-1,929,925,4,WN,398,N728SW,EWR,MDW,133,711,7,55,2013-11-17T12:00:00Z
2013,4,22,2001,1830,91,2236,2136,60,UA,1152,N76526,EWR,PDX,315,2434,18,30,2013-04-22T22:00:00Z
2013,1,6,1451,1455,-4,1853,1825,28,AA,1769,N5BVAA,JFK,MIA,161,1089,14,55,2013-01-06T19:00:00Z
2013,9,1,951,929,22,1217,1225,-8,UA,497,N471UA,EWR,PBI,133,1023,9,29,2013-09-01T13:00:00Z
2013,10,20,1832,1840,-8,2011,1958,13,EV,4131,N14991,EWR,RIC,52,277,18,40,2013-10-20T22:00:00Z
2013,12,27,823,825,-2,1039,1029,10,US,1831,N197UW,JFK,CLT,102,541,8,25,2013-12-27T13:00:00Z
2013,6,30,2357,2112,165,223,2359,144,UA,226,N541UA,EWR,MCO,133,937,21,12,2013-07-01T01:00:00Z
2013,9,13,1107,1115,-8,1412,1408,4,DL,1275,N392DA,JFK,SLC,280,1990,11,15,2013-09-13T15:00:00Z
2013,10,29,2042,2015,27,2210,2153,17,EV,4106,N21144,EWR,GSO,68,445,20,15,2013-10-30T00:00:00Z
2013,3,14,805,810,-5,1000,1020,-20,DL,2119,N908DL,LGA,MSP,151,1020,8,10,2013-03-14T12:00:00Z
2013,5,2,918,918,0,1201,1204,-3,B6,183,N629JB,JFK,MCO,131,944,9,18,2013-05-02T13:00:00Z
2013,9,27,625,630,-5,821,839,-18,EV,4393,N12957,EWR,IND,94,645,6,30,2013-09-27T10:00:00Z
2013,7,1,651,700,-9,822,835,-13,AA,305,N543AA,LGA,ORD,111,733,7,0,2013-07-01T11:00:00Z
2013,5,1,1057,1059,-2,1330,1329,1,DL,1647,N6702,LGA,ATL,111,762,10,59,2013-05-01T14:00:00Z
2013,10,14,1515,1445,30,1649,1629,20,9E,3318,N916XJ,JFK,BUF,52,301,14,45,2013-10-14T18:00:00Z
2013,6,9,1957,1830,87,2120,2017,63,UA,691,N844UA,LGA,ORD,110,733,18,30,2013-06-09T22:00:00Z
2013,6,27,1608,1525,43,2045,1725,200,MQ,3199,N5PBMQ,LGA,CLT,120,544,15,25,2013-06-27T19:00:00Z
2013,9,5,816,815,1,1012,1022,-10,9E,3538,N922XJ,JFK,MSP,156,1029,8,15,2013-09-05T12:00:00Z
2013,8,1,2006,1939,27,2303,2250,13,UA,206,N491UA,EWR,SEA,328,2402,19,39,2013-08-01T23:00:00Z
2013,10,23,1453,1500,-7,1621,1618,3,US,2185,N763US,LGA,DCA,49,214,15,0,2013-10-23T19:00:00Z
2013,9,27,1402,1402,0,1547,1605,-18,EV,4193,N11187,EWR,MSP,142,1008,14,2,2013-09-27T18:00:00Z
2013,4,19,656,700,-4,805,805,0,US,2116,N944UW,LGA,BOS,46,184,7,0,2013-04-19T11:00:00Z
2013,6,22,700,705,-5,852,913,-21,EV,4297,N14974,EWR,DTW,84,488,7,5,2013-06-22T11:00:00Z
2013,2,20,725,729,-4,1018,1026,-8,B6,361,N643JB,LGA,PBI,141,1035,7,29,2013-02-20T12:00:00Z
2013,2,24,1601,1610,-9,1720,1800,-40,AA,341,N201AA,LGA,ORD,117,733,16,10,2013-02-24T21:00:00Z
2013,2,15,1114,1019,55,1410,1337,33,UA,1211,N77261,LGA,IAH,216,1416,10,19,2013-02-15T15:00:00Z
2013,2,24,1428,1410,18,1715,1703,12,B6,1161,N509JB,LGA,PBI,151,1035,14,10,2013-02-24T19:00:00Z
2013,6,9,1715,1655,20,1937,1900,37,US,681,N622AW,EWR,PHX,294,2133,16,55,2013-06-09T20:00:00Z
2013,7,25,1454,1453,1,1651,1652,-1,EV,4111,N14148,EWR,CHS,98,628,14,53,2013-07-25T18:00:00Z
2013,3,15,1858,1855,3,2110,2100,10,MQ,4649,N503MQ,LGA,MSP,174,1020,18,55,2013-03-15T22:00:00Z
2013,3,20,1443,1440,3,1605,1610,-5,FL,721,N926AT,LGA,CAK,65,397,14,40,2013-03-20T18:00:00Z
2013,1,16,954,959,-5,1154,1129,25,MQ,4670,N537MQ,LGA,BNA,139,764,9,59,2013-01-16T14:00:00Z
2013,9,18,1156,1200,-4,1448,1454,-6,DL,863,N727TW,JFK,LAX,323,2475,12,0,2013-09-18T16:00:00Z
2013,8,16,804,805,-1,932,950,-18,9E,3611,N830AY,JFK,PIT,62,340,8,5,2013-08-16T12:00:00Z
2013,6,12,1859,1900,-1,2232,2230,2,DL,1643,N727TW,JFK,SEA,328,2422,19,0,2013-06-12T23:00:00Z
2013,3,25,1727,1712,15,1828,1828,0,EV,4701,N15555,EWR,BTV,43,266,17,12,2013-03-25T21:00:00Z
2013,6,9,1455,1500,-5,1603,1622,-19,US,2179,N958UW,LGA,DCA,44,214,15,0,2013-06-09T19:00:00Z
2013,12,5,2258,2229,29,2400,2343,17,B6,234,N353JB,JFK,BTV,45,266,22,29,2013-12-06T03:00:00Z
2013,2,19,703,700,3,831,835,-4,UA,531,N809UA,EWR,ORD,120,719,7,0,2013-02-19T12:00:00Z
2013,12,12,1256,1300,-4,1633,1636,-3,DL,432,N710TW,JFK,SFO,346,2586,13,0,2013-12-12T18:00:00Z
2013,6,24,755,800,-5,910,913,-3,US,2165,N765US,LGA,DCA,44,214,8,0,2013-06-24T12:00:00Z
2013,10,17,903,900,3,1046,1025,21,UA,1030,N74856,EWR,ORD,120,719,9,0,2013-10-17T13:00:00Z
2013,8,27,2111,2100,11,2358,2336,22,B6,499,N593JB,LGA,MCO,119,950,21,0,2013-08-28T01:00:00Z
2013,11,22,1431,1429,2,1718,1727,-9,DL,1902,N317NB,LGA,PBI,148,1035,14,29,2013-11-22T19:00:00Z
2013,1,7,1606,1610,-4,1753,1756,-3,EV,5486,N708EV,LGA,PIT,55,335,16,10,2013-01-07T21:00:00Z
2013,9,24,1345,1345,0,1653,1700,-7,AA,1073,N3JXAA,LGA,MIA,159,1096,13,45,2013-09-24T17:00:00Z
2013,11,1,2012,2015,-3,2153,2155,-2,MQ,3535,N531MQ,JFK,CMH,77,483,20,15,2013-11-02T00:00:00Z
2013,11,8,1249,1245,4,1534,1555,-21,WN,1428,N494WN,EWR,HOU,212,1411,12,45,2013-11-08T17:00:00Z
2013,7,9,532,536,-4,746,806,-20,UA,1591,N24212,EWR,IAH,169,1400,5,36,2013-07-09T09:00:00Z
2013,9,12,936,950,-14,1155,1211,-16,9E,4060,N8839E,LGA,DAY,90,549,9,50,2013-09-12T13:00:00Z
2013,4,21,1156,1200,-4,1449,1511,-22,DL,863,N727TW,JFK,LAX,336,2475,12,0,2013-04-21T16:00:00Z
2013,3,19,744,740,4,1054,1044,10,B6,341,N547JB,JFK,SRQ,168,1041,7,40,2013-03-19T11:00:00Z
2013,7,9,857,900,-3,1013,1025,-12,UA,1171,N24729,EWR,ORD,110,719,9,0,2013-07-09T13:00:00Z
2013,5,19,858,900,-2,1128,1210,-42,DL,120,N705TW,JFK,LAX,309,2475,9,0,2013-05-19T13:00:00Z
2013,12,25,1654,1700,-6,1904,1920,-16,9E,4105,N8674A,LGA,GSP,101,610,17,0,2013-12-25T22:00:00Z
2013,5,18,2020,1915,65,2241,2230,11,UA,1523,N27205,EWR,PDX,305,2434,19,15,2013-05-18T23:00:00Z
2013,9,23,1201,1205,-4,1430,1451,-21,UA,1421,N27205,EWR,IAH,186,1400,12,5,2013-09-23T16:00:00Z
2013,5,10,1153,1200,-7,1445,1510,-25,AA,977,N3JWAA,EWR,MIA,151,1085,12,0,2013-05-10T16:00:00Z
2013,4,5,1051,1050,1,1357,1402,-5,UA,1183,N23707,EWR,RSW,168,1068,10,50,2013-04-05T14:00:00Z
2013,1,2,854,851,3,1146,1222,-36,UA,1670,N37434,EWR,SEA,312,2402,8,51,2013-01-02T13:00:00Z
2013,9,22,1515,1517,-2,1835,1834,1,B6,1729,N554JB,JFK,RSW,148,1074,15,17,2013-09-22T19:00:00Z
2013,4,21,1452,1459,-7,1701,1718,-17,B6,1275,N266JB,JFK,CHS,106,636,14,59,2013-04-21T18:00:00Z
2013,6,16,1303,1300,3,1431,1425,6,UA,1734,N18119,EWR,ORD,114,719,13,0,2013-06-16T17:00:00Z
2013,1,6,1301,1259,2,1356,1404,-8,B6,1006,N274JB,JFK,BOS,38,187,12,59,2013-01-06T17:00:00Z
2013,6,16,1743,1633,70,1906,1803,63,EV,4140,N14570,EWR,ROC,45,246,16,33,2013-06-16T20:00:00Z
2013,4,15,1257,1300,-3,1412,1420,-8,WN,2152,N752SW,EWR,BNA,110,748,13,0,2013-04-15T17:00:00Z
2013,6,10,708,630,38,917,835,42,US,1100,N170US,LGA,CLT,102,544,6,30,2013-06-10T10:00:00Z
2013,4,17,824,830,-6,926,940,-14,EV,4693,N15983,EWR,MHT,36,209,8,30,2013-04-17T12:00:00Z
2013,2,28,1542,1535,7,1824,1856,-32,UA,108,N17126,JFK,LAX,308,2475,15,35,2013-02-28T20:00:00Z
2013,11,28,1730,1729,1,1942,1945,-3,EV,4113,N13988,EWR,IND,108,645,17,29,2013-11-28T22:00:00Z
2013,5,30,509,515,-6,733,811,-38,UA,1576,N16632,EWR,IAH,183,1400,5,15,2013-05-30T09:00:00Z
2013,11,8,1610,1546,24,1837,1818,19,DL,1705,N321NB,LGA,MSY,173,1183,15,46,2013-11-08T20:00:00Z
2013,9,8,1049,1050,-1,1259,1250,9,MQ,3689,N510MQ,LGA,DTW,92,502,10,50,2013-09-08T14:00:00Z
